Moyen;01.04.2012 00:00;30.01.2020 00:00;8;4;4
Grand;01.04.2012 00:00;26.05.2020 00:00;7;4;4
Grand;01.04.2012 00:00;26.05.2020 00:00;7;4;4
Moyen;01.11.2017 00:00;31.01.2020 00:00;7;3;3
Moyen;01.11.2017 00:00;31.01.2020 00:00;7;3;3
Moyen;01.11.2017 00:00;31.01.2020 00:00;7;3;3
Moyen;01.11.2017 00:00;31.01.2020 00:00;7;3;3
Grand;01.11.2017 00:00;31.01.2020 00:00;7;3;3
Grand;01.11.2017 00:00;31.01.2020 00:00;7;3;3
Grand;01.11.2017 00:00;28.01.2020 00:00;7;3;3
Moyen;01.11.2017 00:00;28.01.2020 00:00;7;3;3
Moyen;01.11.2017 00:00;28.01.2020 00:00;7;3;3
Moyen;01.11.2017 00:00;28.01.2020 00:00;7;3;3
Moyen;01.11.2017 00:00;28.01.2020 00:00;7;3;3
Grand;01.11.2017 00:00;28.01.2020 00:00;7;3;3
Grand;01.11.2017 00:00;31.01.2020 00:00;7;3;3
Grand;01.11.2017 00:00;31.01.2020 00:00;7;3;3
Grand;01.11.2017 00:00;31.01.2020 00:00;7;3;3
Moyen;01.11.2017 00:00;31.01.2020 00:00;7;3;3
Moyen;01.04.2010 00:00;26.05.2020 00:00;7;4;4
Moyen;01.11.2012 00:00;26.05.2020 00:00;7;4;4
Moyen;01.04.2012 00:00;30.01.2020 00:00;8;4;4
Moyen;01.04.2012 00:00;30.01.2020 00:00;8;4;4
Moyen;01.04.2012 00:00;30.01.2020 00:00;8;4;4
Grand;01.04.2012 00:00;30.01.2020 00:00;8;4;4
Grand;01.04.2012 00:00;30.01.2020 00:00;8;4;4
Grand;01.04.2012 00:00;30.01.2020 00:00;8;4;4
Moyen;01.04.2012 00:00;30.01.2020 00:00;8;4;4
Grand;01.04.2012 00:00;30.01.2020 00:00;8;4;4
Moyen;01.04.2012 00:00;30.01.2020 00:00;8;4;4
Moyen;01.04.2010 00:00;31.01.2020 00:00;8;4;4
Moyen;01.11.2018 00:00;29.01.2020 00:00;7;3;3
Grand;01.11.2017 00:00;31.01.2020 00:00;7;3;3
Grand;01.11.2017 00:00;31.01.2020 00:00;7;3;3
Grand;01.11.2017 00:00;31.01.2020 00:00;7;3;3
Moyen;01.11.2017 00:00;31.01.2020 00:00;7;3;3
Moyen;01.11.2017 00:00;31.01.2020 00:00;7;3;3
Grand;01.11.2017 00:00;31.01.2020 00:00;7;3;3
Grand;01.11.2017 00:00;31.01.2020 00:00;7;3;3
Grand;01.11.2017 00:00;31.01.2020 00:00;7;3;3
Grand;01.11.2017 00:00;31.01.2020 00:00;7;3;3
Moyen;01.04.2010 00:00;31.01.2020 00:00;8;4;4
Grand;01.04.2010 00:00;31.01.2020 00:00;8;4;4
Grand;01.04.2010 00:00;31.01.2020 00:00;8;4;4
Grand;01.04.2010 00:00;31.01.2020 00:00;8;4;4
Moyen;01.04.2010 00:00;31.01.2020 00:00;8;4;4
Moyen;01.04.2010 00:00;31.01.2020 00:00;8;4;4
Grand;01.04.2010 00:00;31.01.2020 00:00;8;4;4
Moyen;01.11.2017 00:00;31.01.2020 00:00;7;3;3
Moyen;01.11.2017 00:00;31.01.2020 00:00;7;3;3
